aadhaar_id,name,dob,gender,addr_state,addr_district,phone,biom_hash,enroll_time,enroll_center_id,anomaly_type
SYN_AAD_001232,Melissa Anderson,1935-10-26,M,West Bengal,Port Teresaborough,7881278686,ffa9be34efe35112c10212ccad25396aac15d19e,2020-08-30 22:18:04,CTR_74,none
SYN_AAD_002514,Daniel Horton,1999-06-04,O,Maharashtra,Gordonhaven,4344812308,e17175178ba78f4f1f508fc9ba012601ce6ad3f1,2022-12-30 16:51:02,CTR_158,none
SYN_AAD_011248,Tanya Avila,1963-07-10,O,Uttar Pradesh,New Darren,9551842694,c946752b76b729793fff8bd19b8167f654ea8e29,2022-07-02 00:29:47,CTR_119,duplicate_aadhaar_diff_name
SYN_AAD_017712,Diana Scott,1931-10-05,O,Delhi,Lake Juliefurt,9837354396,18c17a53e414dc9c1ebc6f2fba36eaaa5abf7317,2024-04-28 20:01:10,CTR_116,none
SYN_AAD_018732,Steven Davis,1954-05-03,O,Tamil Nadu,Lopezburgh,9724042269,b6befc63db0db3acc2e91d0d1e13943ad5f2857a,2022-09-20 17:16:34,CTR_83,none
SYN_AAD_019824,Matthew Powell,2001-04-29,F,Kerala,Lake Karen,9166010023,a916488567e5cdcf76f798fc2caf8e6b0c485287,2020-09-30 16:13:36,CTR_39,none
SYN_AAD_002027,Alexandra Conner,2003-06-13,F,Maharashtra,Melissaland,2797245723,989def55df7ae7c89f504f3f82c2bf8fc360d5ae,2021-09-06 03:00:03,CTR_88,none
SYN_AAD_000865,Andrew Stephens,1943-08-04,O,Karnataka,Thomasbury,3662543617,8e4479d89fbb0533199f30a1f876430fa4f55056,2023-01-12 07:25:13,CTR_11,none
SYN_AAD_011554,Luis Wilson,1941-03-04,O,Rajasthan,New Edwardchester,9262494514,ecdd989d257169f5fc32cda3e23c53592ff841ed,2021-04-14 00:20:49,CTR_113,none
SYN_AAD_017172,Shannon Spence,1949-07-31,O,Punjab,Dylanmouth,1196421522,f957201be55b3ff10c99e449024bf2abfcf0232f,2024-09-23 01:18:01,CTR_41,none
SYN_AAD_011924,Jennifer Leon,1975-01-06,F,Gujarat,Port Sherry,6687887883,ba11433530111f8dcf2766452826e311af3e0d15,2025-02-11 21:45:45,CTR_100,none
SYN_AAD_009073,Melissa Rubio,1941-07-04,F,Punjab,West Aaron,5872105524,33ada6f3400e38262a701a12cba797384f32067e,2024-03-19 23:35:58,CTR_14,duplicate_aadhaar_diff_name
SYN_AAD_010965,Ronald Brown,1948-05-21,M,West Bengal,Lake Janefurt,6501917920,73790e762a06ce94002af9278211dde2a619c4e1,2021-04-16 04:13:48,CTR_25,none
SYN_AAD_018283,Ronald Butler,1954-06-17,O,Uttar Pradesh,Manninghaven,7657041200,1125e572d2d64bfd21bc8757208cd784924cec69,2024-01-03 06:51:24,CTR_73,none
SYN_AAD_015056,Michael White,2005-01-19,O,Punjab,Samanthahaven,3624186236,0d75bb0f9dac1439266362fc9eebc8e9096287d2,2025-05-23 09:49:46,CTR_39,duplicate_aadhaar_diff_name
SYN_AAD_010923,Angela Schwartz,1994-08-10,M,Punjab,Denisefurt,2056341115,fb7f684008b413f9a257bf2029e3c8dfb56b5945,2022-01-07 10:07:13,CTR_170,none
SYN_AAD_004634,Ana Harper,1971-09-14,F,Gujarat,New James,3419909700,06eaa49318d14845065a8377d3aede1391a40d47,2023-09-01 19:30:45,CTR_168,none
SYN_AAD_012843,Tina Porter,1972-06-06,M,Punjab,Swansonberg,5681820967,2a414940b3a813e73d2f3f3589285b66450d4585,2024-07-28 13:31:40,CTR_182,none
SYN_AAD_002776,Mark Cisneros,1961-02-23,F,Kerala,Port Erin,2889857254,d06ed1101b5ca4e8731cdcc7e2c8e132ada96d9b,2023-12-07 01:55:53,CTR_97,none
SYN_AAD_010763,Zachary Lawson,1950-05-16,M,Kerala,Davistown,4817175242,6819fff4cda2f3032b5221519f5b811ac00d0bce,2021-05-23 23:14:23,CTR_24,none
SYN_AAD_013874,Michael Murray,1994-01-15,O,West Bengal,Kathrynmouth,1970546692,34b78618f1c138ab0f09ec6bef6ee239ae6b4d0e,2023-04-21 04:55:18,CTR_5,none
SYN_AAD_004641,Zachary Wood,1965-05-27,F,Karnataka,New Tiffanyton,8021462961,1099fa8aade6096b01492e90b4d2f60652b0aa4e,2023-08-08 20:31:31,CTR_55,duplicate_aadhaar_diff_name
SYN_AAD_011197,Marvin Mccullough,1992-11-23,F,Tamil Nadu,North Henryville,6365155973,ce6a1482464e919050baccb7cd6aea2cabc3bbad,2025-04-09 06:01:36,CTR_58,none
SYN_AAD_003936,John Bowman,1973-03-17,M,Maharashtra,New Kimton,6730306442,6bc75e5c5bfa4733d5b5a4d781de0d60ada44046,2021-04-30 14:29:53,CTR_76,none
SYN_AAD_003314,Michael Savage,2001-01-19,O,Kerala,Lake Patricia,0165423567,cbd32d9b0e8f8f12ddb66c10e26d6088ed483074,2024-05-07 18:47:58,CTR_190,none
SYN_AAD_007480,Michael Price,1930-12-25,M,West Bengal,North Jennifer,5502727516,9c9d5ea4ab562ef04469021eed5934ade351dca4,2021-09-14 07:58:44,CTR_197,none
SYN_AAD_004294,Margaret Lane,1934-08-06,O,Uttar Pradesh,Lake Tiffany,8296353390,a9919ec4c606cfbac8f6815b1216ecce9f6a9be8,2023-03-31 10:49:32,CTR_40,none
SYN_AAD_000195,Sharon Lyons,1991-09-10,M,Punjab,Jenkinsstad,8512765289,91e1717b3378061ecc3d53e61ef3436c9227fa19,2024-05-09 23:43:02,CTR_43,none
SYN_AAD_014341,Michaela Pace,1943-02-19,M,Uttar Pradesh,Port Maryland,9617981789,658b647d66575489ff5923d4039a666121360e62,2024-07-02 05:29:09,CTR_94,none
SYN_AAD_007783,Ashley Gates,1946-07-26,F,Punjab,Tammymouth,6053844446,ad61259a7adc092d4691787c8260525b9517c6de,2020-11-09 06:55:46,CTR_73,none
SYN_AAD_012793,Brian Miller,1972-11-02,M,Kerala,Georgeshire,3863960962,cac7e27292a1886328e5f4e7ef0f2149e625ac01,2025-01-12 20:47:58,CTR_62,duplicate_aadhaar_diff_name
SYN_AAD_010140,David Mckinney,1946-10-28,F,Tamil Nadu,Lake Barbarafurt,8253110609,9247bd594515ad6eec2f9a5b4ff6ce9514e29107,2021-04-21 11:31:42,CTR_95,none
SYN_AAD_018691,Allison Gross,1991-05-19,F,Rajasthan,Jacobbury,3836404120,a107fd2d74d3cfcf5df9a9cf14a28013791787ff,2021-09-04 21:49:52,CTR_197,none
SYN_AAD_009233,Douglas Kline,1942-04-04,F,Kerala,South Meganborough,1706171366,24079acd2903ec50bfaf6122fe62e525a7b7c016,2020-09-20 05:56:23,CTR_136,none
SYN_AAD_013718,Mary Welch,1933-11-29,M,Tamil Nadu,West Victoriafort,2841390808,448475547c5658257e92a7f15ffe2ae6ece10b17,2021-08-11 09:04:21,CTR_155,none
SYN_AAD_004535,Alyssa Taylor,1940-12-26,F,Delhi,West Joshua,1584776863,4bd137038fad39d076a1673f613cacf0a9fe9ad6,2023-01-10 00:52:29,CTR_165,none
SYN_AAD_015747,Ashley Mcguire,1972-01-14,F,Kerala,Port Jamie,6769459196,1e8bcbf983ad42d878817b1668898e3a14b358e2,2021-03-07 09:51:50,CTR_27,none
SYN_AAD_007698,Steve Rubio,1964-01-27,M,Gujarat,Carterhaven,6012562531,0aae6ea9174d5263b66fc4f3cb9f75dae3e864d7,2023-04-23 17:07:57,CTR_22,none
SYN_AAD_005253,Fernando Smith,1974-05-23,F,Rajasthan,South Ashley,3816493831,4dbcaa1cd413934820aa58d64fc96f9105bed075,2021-04-09 05:07:17,CTR_132,none
SYN_AAD_004828,Maria Fleming,1988-11-11,F,Maharashtra,Lisaborough,0770461172,a5dc65a3dd1cc848e41a5b0af518b845282f5364,2025-07-15 14:21:17,CTR_57,none
SYN_AAD_006719,Ryan Klein,1930-04-07,F,Delhi,Mitchellfurt,8805017164,8910c89250bedd0bd7b4b19949cc96986ae7aba4,2025-05-14 13:45:32,CTR_107,duplicate_aadhaar_diff_name
SYN_AAD_010004,Katherine Williams,1970-04-01,F,Kerala,Snyderville,9103002156,3baa8612fc4f4b3ff370e504c43f5759e1119ffb,2023-10-09 19:28:35,CTR_96,none
SYN_AAD_007725,Kimberly Smith,1936-10-10,F,Maharashtra,Nicoleton,0414596422,c876a6fb265190997bfa09bd293ab374bf3a23f0,2021-11-22 13:36:54,CTR_96,none
SYN_AAD_007357,Stacy Church,1985-11-17,M,West Bengal,Barnetthaven,9774573144,ebd1026e5718f3194fc3d09aa15d2a30d2adc63d,2022-09-11 18:42:30,CTR_26,none
SYN_AAD_011406,Nancy Harris,1940-04-01,M,Karnataka,South Briantown,7637153988,babc83cf91d229ba422e92dc5f4e8d2037d81d68,2024-12-04 04:55:21,CTR_10,none
SYN_AAD_009400,Carlos Rangel,1982-02-09,F,Karnataka,Parrishhaven,6314624912,ccbdc93ff6f1452894123b01d5be4ad7fe39afb3,2024-07-21 13:03:17,CTR_195,none
SYN_AAD_013195,Amy Werner,1991-03-27,F,Punjab,Josephside,5632686850,9100d2d87440c2417a95f0f09c496b9d2061f89a,2023-11-21 04:46:18,CTR_2,duplicate_aadhaar_diff_name
SYN_AAD_002596,Jenny Carter,1984-06-08,M,Gujarat,New Joshua,8610313100,d68c3d905106c4b9595d57749482660d0d8181d1,2021-06-29 15:18:59,CTR_56,none
SYN_AAD_004899,Stephen Lyons,1984-09-09,O,Punjab,Longbury,7323549401,29b1ada27bc8473c19f616de46311283fe6fc3e8,2023-03-26 08:26:47,CTR_136,none
SYN_AAD_013869,Melissa Jackson,1939-01-31,M,Gujarat,East Martin,2076502412,b2ab07616c9d7d9193d55737d8db4c0e8e752164,2025-08-05 13:18:05,CTR_61,none
SYN_AAD_003877,Shane Kennedy,1935-10-12,M,Delhi,New Erinport,8822114577,05124f225eba5e745b4f603aac45fb87189692d0,2022-10-16 10:54:09,CTR_62,none
SYN_AAD_013756,Adam Gomez,1975-01-20,O,Punjab,Rodriguezhaven,2632570396,d0f838e15a668b8d32681e49a52db28c6c0a9767,2023-11-06 11:00:48,CTR_118,none
SYN_AAD_004469,Tracie Wiley,2003-10-17,M,Rajasthan,Archerhaven,4556964430,77d8918408574d5862739d447bb2f8d40ee70ad0,2021-09-05 18:28:52,CTR_153,none
SYN_AAD_005816,Patrick Fowler,1976-11-09,M,Kerala,Danieltown,2728498247,f0d99d27219d252b6386d0a93ddf22ab222426c4,2020-12-24 23:30:32,CTR_148,duplicate_aadhaar_diff_name
SYN_AAD_007927,Roger Martinez,1996-02-05,O,Karnataka,Adamstad,0425488214,95bb3302af55e4ad7f6f033c465c5deeecd626aa,2021-04-27 12:35:27,CTR_75,none
SYN_AAD_014065,Andrew Fitzpatrick,1963-06-26,M,Punjab,Hendersonville,4942965923,9d46f6a6e8fd20578809b07bfdc8e6f692767b02,2023-03-13 02:39:17,CTR_91,none
SYN_AAD_013230,Edward Ho,1992-05-24,O,Uttar Pradesh,South Kimberly,1287585756,616f9ac460cdaa5b0fbbc4d5726aac7270b687f7,2025-05-22 05:06:30,CTR_48,none
SYN_AAD_002805,Randall Davis,1948-10-06,O,West Bengal,Kristinshire,2989406260,8c7a6e87fd33df5fcc166ccc3247934603ce1226,2021-05-09 18:27:53,CTR_18,none
SYN_AAD_017237,Ronald Santos,1975-01-07,O,Kerala,Port Kellyfort,0198038287,01bfdbf829e91937337e83612fdb4917cde6b286,2023-04-12 15:31:30,CTR_130,none
SYN_AAD_018158,Taylor Shaffer,1956-12-11,M,Uttar Pradesh,North Aaronville,3317087601,bb02623447059cd85c495da18ef1bbf7fe393c20,2022-08-19 15:18:54,CTR_121,none
SYN_AAD_004167,Kimberly Underwood,1989-05-25,O,Uttar Pradesh,South Dustintown,2328837744,0ad6c9774bb669d4ca3d03e4359899ae47cdb73c,2022-12-22 16:50:01,CTR_96,none
SYN_AAD_008311,Michael Rodriguez,1986-05-16,O,Delhi,Hernandezport,1960940970,b274da74485a9b62abf918abc0c578d123ebfa64,2024-07-13 18:53:29,CTR_92,none
SYN_AAD_002213,William Howard,1998-02-12,F,Tamil Nadu,West Rachel,8122595724,5624923685fd363561f8101a880dfd36fa7d5c49,2024-09-30 16:26:29,CTR_188,none
SYN_AAD_003396,John Hopkins,1998-08-19,O,West Bengal,Davidmouth,9961002311,e2f86e9f9596b6bdde4b21d7f45ff3f35169274d,2022-08-24 21:16:52,CTR_35,none
SYN_AAD_001472,Spencer Chandler,1981-11-26,F,Kerala,Nielsenton,1017590251,038c46946e0734a380a35eb6a78b09e32d50cb01,2025-07-07 09:56:14,CTR_87,none
SYN_AAD_009445,Becky Walters,1968-07-26,O,Rajasthan,East Judy,8319013020,61ba9ab938c8b88c73cbc5485b368efa949d3e2c,2021-03-31 07:55:59,CTR_179,duplicate_aadhaar_diff_name
SYN_AAD_017254,Dr. Claire Jenkins,2001-07-06,O,Karnataka,Leeborough,8559821766,5baa5396946f17a40a0c666c33db7b4b29e41799,2025-01-12 18:32:49,CTR_35,duplicate_aadhaar_diff_name
SYN_AAD_002067,Bruce Hall,2003-03-14,O,Rajasthan,Andrewport,6512418938,5a026df043025309a920b8ae4872a71db7a3fac8,2021-02-11 17:49:14,CTR_10,none
SYN_AAD_009615,Stephanie Aguilar,1965-06-07,M,Delhi,North Matthewview,5023850371,b5d7007a8298a49dbd37d75e638db7a20445c9c3,2021-03-27 14:18:12,CTR_52,none
SYN_AAD_001373,Linda Salazar,1940-08-07,F,Gujarat,Pottsview,1078356743,e0f533752e5573002c5ad769c8500f278ba9393a,2022-04-21 05:38:23,CTR_132,none
